Species, Wavelength, Priority
"Gd II", 4481.067, 1
"Gd II", 4483.338, 1
"Gd II", 4498.293, 1
"Gd II", 4582.507, 1
"Nb I", 3742.388, 1
"Nb I", 3791.205, 1
"Nb I", 4100.914, 1
"Nb I", 4139.698, 1
"Nb I", 4152.569, 1
"Nb I", 4168.118, 1
"Nb I", 4573.073, 1
"Nb I", 4606.756, 1
"Cr I", 3730.788, 1
"Cr I", 3732.012, 1
"Cr I", 3743.551, 1
"Cr I", 3743.868, 1
"Cr I", 3744.489, 1
"Cr I", 3748.982, 1
"Cr I", 3755.799, 1
"Cr I", 3757.15, 1
"Cr I", 3768.219, 1
"Cr I", 3768.715, 1
"Cr I", 3768.976, 1
"Cr I", 3788.84, 1
"Cr I", 3789.7, 1
"Cr I", 3791.365, 1
"Cr I", 3793.27, 1
"Cr I", 3793.854, 1
"Cr I", 3794.594, 1
"Cr I", 3797.119, 1
"Cr I", 3797.695, 1
"Cr I", 3804.783, 1
"Cr I", 3818.455, 1
"Cr I", 3819.951, 1
"Cr I", 3826.408, 1
"Cr I", 3833.467, 1
"Cr I", 3834.723, 1
"Cr I", 3841.26, 1
"Cr I", 3849.332, 1
"Cr I", 3849.521, 1
"Cr I", 3852.202, 1
"Cr I", 3853.168, 1
"Cr I", 3874.531, 1
"Cr I", 3883.274, 1
"Cr I", 3883.645, 1
"Cr I", 3885.221, 1
"Cr I", 3886.783, 1
"Cr I", 3891.913, 1
"Cr I", 3897.641, 1
"Cr I", 3903.152, 1
"Cr I", 3907.256, 1
"Cr I", 3908.743, 1
"Cr I", 3911.811, 1
"Cr I", 3915.834, 1
"Cr I", 3916.225, 1
"Cr I", 3916.967, 1
"Cr I", 3917.588, 1
"Cr I", 3919.146, 1
"Cr I", 3921.009, 1
"Cr I", 3928.624, 1
"Cr I", 3941.475, 1
"Cr I", 3945.947, 1
"Cr I", 3949.581, 1
"Cr I", 3951.748, 1
"Cr I", 3960.747, 1
"Cr I", 3963.671, 1
"Cr I", 3969.729, 1
"Cr I", 3976.646, 1
"Cr I", 3979.2, 1
"Cr I", 3979.78, 1
"Cr I", 3981.222, 1
"Cr I", 3983.886, 1
"Cr I", 3984.32, 1
"Cr I", 3989.967, 1
"Cr I", 3992.084, 1
"Cr I", 3992.827, 1
"Cr I", 3999.658, 1
"Cr I", 4001.422, 1
"Cr I", 4012.461, 1
"Cr I", 4014.652, 1
"Cr I", 4022.25, 1
"Cr I", 4025.008, 1
"Cr I", 4026.149, 1
"Cr I", 4027.08, 1
"Cr I", 4028.447, 1
"Cr I", 4031.104, 1
"Cr I", 4033.246, 1
"Cr I", 4033.944, 1
"Cr I", 4037.273, 1
"Cr I", 4039.077, 1
"Cr I", 4039.273, 1
"Cr I", 4041.774, 1
"Cr I", 4042.226, 1
"Cr I", 4043.663, 1
"Cr I", 4046.74, 1
"Cr I", 4050.006, 1
"Cr I", 4056.026, 1
"Cr I", 4056.766, 1
"Cr I", 4058.755, 1
"Cr I", 4060.626, 1
"Cr I", 4064.562, 1
"Cr I", 4065.693, 1
"Cr I", 4070.969, 1
"Cr I", 4076.06, 1
"Cr I", 4077.104, 1
"Cr I", 4081.717, 1
"Cr I", 4081.873, 1
"Cr I", 4093.054, 1
"Cr I", 4097.641, 1
"Cr I", 4097.951, 1
"Cr I", 4106.016, 1
"Cr I", 4108.375, 1
"Cr I", 4109.56, 1
"Cr I", 4110.963, 1
"Cr I", 4111.358, 1
"Cr I", 4120.599, 1
"Cr I", 4122.146, 1
"Cr I", 4123.37, 1
"Cr I", 4126.498, 1
"Cr I", 4127.275, 1
"Cr I", 4129.179, 1
"Cr I", 4131.337, 1
"Cr I", 4142.169, 1
"Cr I", 4142.439, 1
"Cr I", 4146.188, 1
"Cr I", 4146.673, 1
"Cr I", 4151.554, 1
"Cr I", 4152.757, 1
"Cr I", 4153.05, 1
"Cr I", 4153.801, 1
"Cr I", 4169.82, 1
"Cr I", 4170.192, 1
"Cr I", 4174.787, 1
"Cr I", 4175.936, 1
"Cr I", 4179.243, 1
"Cr I", 4184.658, 1
"Cr I", 4185.333, 1
"Cr I", 4186.335, 1
"Cr I", 4190.129, 1
"Cr I", 4191.258, 1
"Cr I", 4192.091, 1
"Cr I", 4193.649, 1
"Cr I", 4193.868, 1
"Cr I", 4194.313, 1
"Cr I", 4194.938, 1
"Cr I", 4197.22, 1
"Cr I", 4198.51, 1
"Cr I", 4200.087, 1
"Cr I", 4203.606, 1
"Cr I", 4204.191, 1
"Cr I", 4204.453, 1
"Cr I", 4208.341, 1
"Cr I", 4209.353, 1
"Cr I", 4209.743, 1
"Cr I", 4211.353, 1
"Cr I", 4211.478, 1
"Cr I", 4221.558, 1
"Cr I", 4222.747, 1
"Cr I", 4230.286, 1
"Cr I", 4230.458, 1
"Cr I", 4232.213, 1
"Cr I", 4234.502, 1
"Cr I", 4238.937, 1
"Cr I", 4240.695, 1
"Cr I", 4252.23, 1
"Cr I", 4254.323, 1
"Cr I", 4256.62, 1
"Cr I", 4257.334, 1
"Cr I", 4261.325, 1
"Cr I", 4262.109, 1
"Cr I", 4262.369, 1
"Cr I", 4263.125, 1
"Cr I", 4272.89, 1
"Cr I", 4274.797, 1
"Cr I", 4275.975, 1
"Cr I", 4289.718, 1
"Cr I", 4293.542, 1
"Cr I", 4297.047, 1
"Cr I", 4297.732, 1
"Cr I", 4319.631, 1
"Cr I", 4321.236, 1
"Cr I", 4332.557, 1
"Cr I", 4337.558, 1
"Cr I", 4338.401, 1
"Cr I", 4338.791, 1
"Cr I", 4339.446, 1
"Cr I", 4339.712, 1
"Cr I", 4340.128, 1
"Cr I", 4344.501, 1
"Cr I", 4345.076, 1
"Cr I", 4346.82, 1
"Cr I", 4351.05, 1
"Cr I", 4351.762, 1
"Cr I", 4353.938, 1
"Cr I", 4356.755, 1
"Cr I", 4357.521, 1
"Cr I", 4359.605, 1
"Cr I", 4359.991, 1
"Cr I", 4363.133, 1
"Cr I", 4371.276, 1
"Cr I", 4373.255, 1
"Cr I", 4374.154, 1
"Cr I", 4375.332, 1
"Cr I", 4377.545, 1
"Cr I", 4379.777, 1
"Cr I", 4381.109, 1
"Cr I", 4384.975, 1
"Cr I", 4387.375, 1
"Cr I", 4387.494, 1
"Cr I", 4391.75, 1
"Cr I", 4393.545, 1
"Cr I", 4397.252, 1
"Cr I", 4403.371, 1
"Cr I", 4403.495, 1
"Cr I", 4410.298, 1
"Cr I", 4410.961, 1
"Cr I", 4411.088, 1
"Cr I", 4412.251, 1
"Cr I", 4413.855, 1
"Cr I", 4423.681, 1
"Cr I", 4424.278, 1
"Cr I", 4425.128, 1
"Cr I", 4428.504, 1
"Cr I", 4429.941, 1
"Cr I", 4432.168, 1
"Cr I", 4433.979, 1
"Cr I", 4458.525, 1
"Cr I", 4459.736, 1
"Cr I", 4460.773, 1
"Cr I", 4462.77, 1
"Cr I", 4464.903, 1
"Cr I", 4465.35, 1
"Cr I", 4466.16, 1
"Cr I", 4467.557, 1
"Cr I", 4473.79, 1
"Cr I", 4475.304, 1
"Cr I", 4477.06, 1
"Cr I", 4482.872, 1
"Cr I", 4488.048, 1
"Cr I", 4489.465, 1
"Cr I", 4491.66, 1
"Cr I", 4491.85, 1
"Cr I", 4492.306, 1
"Cr I", 4495.292, 1
"Cr I", 4496.853, 1
"Cr I", 4498.725, 1
"Cr I", 4500.28, 1
"Cr I", 4501.104, 1
"Cr I", 4501.773, 1
"Cr I", 4503.051, 1
"Cr I", 4510.025, 1
"Cr I", 4511.892, 1
"Cr I", 4515.431, 1
"Cr I", 4521.128, 1
"Cr I", 4522.028, 1
"Cr I", 4526.101, 1
"Cr I", 4526.455, 1
"Cr I", 4527.347, 1
"Cr I", 4527.458, 1
"Cr I", 4529.846, 1
"Cr I", 4530.739, 1
"Cr I", 4532.76, 1
"Cr I", 4535.137, 1
"Cr I", 4535.698, 1
"Cr I", 4539.781, 1
"Cr I", 4540.499, 1
"Cr I", 4540.705, 1
"Cr I", 4540.859, 1
"Cr I", 4541.062, 1
"Cr I", 4541.507, 1
"Cr I", 4542.617, 1
"Cr I", 4544.612, 1
"Cr I", 4545.953, 1
"Cr I", 4554.82, 1
"Cr I", 4555.082, 1
"Cr I", 4555.289, 1
"Cr I", 4556.168, 1
"Cr I", 4563.245, 1
"Cr I", 4565.506, 1
"Cr I", 4569.525, 1
"Cr I", 4569.615, 1
"Cr I", 4571.674, 1
"Cr I", 4574.452, 1
"Cr I", 4575.109, 1
"Cr I", 4578.316, 1
"Cr I", 4580.049, 1
"Cr I", 4581.038, 1
"Cr I", 4584.087, 1
"Cr I", 4585.076, 1
"Cr I", 4586.136, 1
"Cr I", 4591.394, 1
"Cr I", 4593.849, 1
"Cr I", 4595.591, 1
"Cr I", 4598.43, 1
"Cr I", 4599.0, 1
"Cr I", 4600.098, 1
"Cr I", 4600.75, 1
"Cr I", 4601.019, 1
"Cr I", 4601.137, 1
"Cr I", 4606.374, 1
"Cr I", 4611.965, 1
"Cr I", 4613.359, 1
"Cr I", 4614.513, 1
"Cr I", 4614.732, 1
"Cr I", 4616.126, 1
"Cr I", 4619.537, 1
"Cr I", 4621.91, 1
"Cr I", 4622.45, 1
"Cr I", 4622.75, 1
"Cr I", 4624.576, 1
"Cr I", 4625.924, 1
"Cr I", 4626.175, 1
"Cr I", 4628.473, 1
"Cr I", 4632.14, 1
"Cr I", 4633.256, 1
"Cr I", 4637.174, 1
"Cr I", 4637.762, 1
"Cr I", 4639.509, 1
"Cr I", 4641.996, 1
"Cr I", 4646.164, 1
"Cr I", 4646.487, 1
"Cr I", 4646.777, 1
"Cr I", 4648.118, 1
"Cr I", 4648.871, 1
"Cr I", 4649.433, 1
"Cr I", 4651.284, 1
"Cr I", 4652.159, 1
"Cr I", 4656.185, 1
"Cr I", 4663.313, 1
"Cr I", 4663.818, 1
"Cr I", 4664.784, 1
"Cr I", 4665.908, 1
"Cr I", 4666.199, 1
"Cr I", 4666.513, 1
"Cr I", 4667.165, 1
"Cr I", 4669.318, 1
"Cr I", 4680.476, 1
"Cr I", 4680.855, 1
"Cr I", 4689.359, 1
"Cr I", 4693.94, 1
"Cr I", 4695.146, 1
"Cr I", 4697.053, 1
"Cr I", 4697.391, 1
"Cr I", 4698.461, 1
"Cr I", 4698.607, 1
"Cr I", 4698.945, 1
"Cr I", 4699.597, 1
"Cr I", 4700.613, 1
"Cr I", 4706.092, 1
"Cr I", 4707.75, 1
"Cr I", 4708.016, 1
"Cr I", 4717.685, 1
"Cr I", 4718.422, 1
"Cr I", 4723.099, 1
"Cr I", 4724.413, 1
"Cr I", 4727.152, 1
"Cr I", 4729.726, 1
"Cr I", 4730.711, 1
"Cr I", 4737.349, 1
"Cr I", 4745.309, 1
"Cr I", 4752.09, 1
"Cr I", 4752.901, 1
"Cr I", 4755.143, 1
"Cr I", 4756.114, 1
"Cr I", 4757.323, 1
"Cr I", 4759.912, 1
"Cr I", 4761.249, 1
"Cr I", 4764.296, 1
"Cr I", 4764.644, 1
"Cr I", 4766.636, 1
"Cr I", 4767.27, 1
"Cr I", 4767.857, 1
"Cr I", 4770.676, 1
"Cr I", 4774.552, 1
"Cr I", 4775.131, 1
"Cr I", 4789.337, 1
"Cr I", 4790.336, 1
"Cr I", 4792.51, 1
"Cr I", 4796.157, 1
"Cr I", 4797.69, 1
"Cr I", 4801.024, 1
"Cr I", 4806.252, 1
"Cr I", 4810.72, 1
"Cr I", 4814.26, 1
"Cr I", 4816.139, 1
"Cr I", 4829.37, 1
"Cr I", 4835.68, 1
"Cr I", 4836.852, 1
"Cr I", 4846.303, 1
"Cr I", 4846.432, 1
"Cr I", 4847.206, 1
"Cr I", 4851.463, 1
"Cr I", 4861.843, 1
"Cr I", 4870.797, 1
"Cr I", 4874.666, 1
"Cr I", 4880.043, 1
"Cr I", 4884.939, 1
"Cr I", 4885.77, 1
"Cr I", 4885.954, 1
"Cr I", 4887.012, 1
"Cr I", 4887.692, 1
"Cr I", 4888.524, 1
"Cr I", 4894.38, 1
"Cr I", 4898.46, 1
"Cr I", 4902.07, 1
"Cr I", 4903.236, 1
"Cr I", 4920.939, 1
"Cr I", 4922.265, 1
"Cr I", 4931.129, 1
"Cr I", 4936.335, 1
"Cr I", 4942.495, 1
"Cr I", 4944.566, 1
"Cr I", 4953.719, 1
"Cr I", 4954.812, 1
"Cr I", 4964.928, 1
"Cr I", 4966.811, 1
"Cr I", 5004.401, 1
"Cr I", 5013.314, 1
"Cr I", 5019.237, 1
"Cr I", 5048.733, 1
"Cr I", 5051.899, 1
"Cr I", 5065.91, 1
"Cr I", 5067.715, 1
"Cr I", 5072.927, 1
"Cr I", 5086.222, 1
"Cr I", 5091.885, 1
"Cr I", 5108.932, 1
"Cr I", 5110.75, 1
"Cr I", 5112.485, 1
"Cr I", 5113.128, 1
"Cr I", 5122.117, 1
"Cr I", 5122.766, 1
"Cr I", 5123.467, 1
"Cr I", 5135.671, 1
"Cr I", 5137.933, 1
"Cr I", 5139.647, 1
"Cr I", 5144.67, 1
"Cr I", 5161.766, 1
"Cr I", 5166.218, 1
"Cr I", 5167.978, 1
"Cr I", 5177.404, 1
"Cr I", 5184.555, 1
"Cr I", 5191.997, 1
"Cr I", 5193.494, 1
"Cr I", 5196.431, 1
"Cr I", 5196.55, 1
"Cr I", 5200.158, 1
"Cr I", 5204.495, 1
"Cr I", 5206.021, 1
"Cr I", 5206.542, 1
"Cr I", 5208.411, 1
"Cr I", 5212.218, 1
"Cr I", 5214.129, 1
"Cr I", 5220.89, 1
"Cr I", 5221.749, 1
"Cr I", 5222.385, 1
"Cr I", 5225.02, 1
"Cr I", 5225.811, 1
"Cr I", 5227.73, 1
"Cr I", 5228.085, 1
"Cr I", 5238.959, 1
"Cr I", 5240.47, 1
"Cr I", 5241.454, 1
"Cr I", 5243.353, 1
"Cr I", 5247.563, 1
"Cr I", 5255.114, 1
"Cr I", 5263.754, 1
"Cr I", 5264.151, 1
"Cr I", 5265.146, 1
"Cr I", 5265.712, 1
"Cr I", 5268.937, 1
"Cr I", 5271.999, 1
"Cr I", 5275.207, 1
"Cr I", 5275.747, 1
"Cr I", 5276.067, 1
"Cr I", 5278.246, 1
"Cr I", 5287.175, 1
"Cr I", 5292.857, 1
"Cr I", 5293.374, 1
"Cr I", 5296.688, 1
"Cr I", 5297.376, 1
"Cr I", 5298.013, 1
"Cr I", 5298.271, 1
"Cr I", 5298.488, 1
"Cr I", 5300.744, 1
"Cr I", 5304.177, 1
"Cr I", 5312.854, 1
"Cr I", 5318.77, 1
"Cr I", 5328.32, 1
"Cr I", 5329.136, 1
"Cr I", 5329.784, 1
"Cr I", 5333.708, 1
"Cr I", 5340.447, 1
"Cr I", 5344.755, 1
"Cr I", 5345.535, 1
"Cr I", 5345.795, 1
"Cr I", 5348.312, 1
"Cr I", 5368.525, 1
"Cr I", 5385.897, 1
"Cr I", 5386.965, 1
"Cr I", 5387.56, 1
"Cr I", 5390.377, 1
"Cr I", 5391.337, 1
"Cr I", 5400.575, 1
"Cr I", 5404.99, 1
"Cr I", 5409.781, 1
"Cr I", 5432.331, 1
"Cr I", 5442.406, 1
"Cr I", 5463.928, 1
"Cr I", 5480.504, 1
"Cr I", 5574.397, 1
"Cr I", 5580.477, 1
"Cr I", 5601.747, 1
"Cr I", 5628.64, 1
"Cr I", 5642.358, 1
"Cr I", 5647.892, 1
"Cr I", 5648.258, 1
"Cr I", 5649.385, 1
"Cr I", 5664.028, 1
"Cr I", 5664.581, 1
"Cr I", 5674.171, 1
"Cr I", 5682.493, 1
"Cr I", 5694.738, 1
"Cr I", 5698.315, 1
"Cr I", 5700.508, 1
"Cr I", 5702.303, 1
"Cr I", 5712.616, 1
"Cr I", 5712.77, 1
"Cr I", 5719.813, 1
"Cr I", 5729.198, 1
"Cr I", 5736.625, 1
"Cr I", 5738.527, 1
"Cr I", 5746.411, 1
"Cr I", 5758.765, 1
"Cr I", 5761.556, 1
"Cr I", 5771.599, 1
"Cr I", 5772.665, 1
"Cr I", 5780.903, 1
"Cr I", 5781.177, 1
"Cr I", 5781.749, 1
"Cr I", 5783.063, 1
"Cr I", 5783.85, 1
"Cr I", 5784.967, 1
"Cr I", 5785.734, 1
"Cr I", 5787.918, 1
"Cr I", 5788.381, 1
"Cr I", 5790.141, 1
"Cr I", 5790.65, 1
"Cr I", 5790.956, 1
"Cr I", 5791.754, 1
"Cr I", 5796.738, 1
"Cr I", 5798.507, 1
"Cr I", 5822.45, 1
"Cr I", 5824.366, 1
"Cr I", 5838.667, 1
"Cr I", 5844.593, 1
"Cr I", 5847.765, 1
"Cr I", 5854.265, 1
"Cr I", 5862.796, 1
"Cr I", 5863.388, 1
"Cr I", 5873.036, 1
"Cr I", 5876.564, 1
"Cr I", 5878.037, 1
"Cr I", 5884.434, 1
"Cr I", 5902.096, 1
"Cr I", 5915.938, 1
"Cr I", 5916.753, 1
"Cr I", 5917.387, 1
"Cr I", 5959.164, 1
"Cr I", 5964.597, 1
"Cr I", 5982.873, 1
"Cr I", 6029.27, 1
"Cr I", 6047.65, 1
"Cr I", 6062.67, 1
"Cr I", 6135.76, 1
"Cr I", 6172.04, 1
"Cr I", 6330.09, 1
"Cr I", 6428.12, 1
"Cr I", 6501.18, 1
"Cr I", 6529.18, 1
"Cr I", 6537.92, 1
"Cr I", 6594.68, 1
"Cr I", 6605.54, 1
"Cr I", 6612.19, 1
"Cr I", 6630.01, 1
"Cr I", 6661.07, 1
"Cr I", 6669.28, 1
"Cr I", 6680.27, 1
"Cr I", 6729.72, 1
"Cr I", 6734.2, 1
"Cr I", 6757.76, 1
"Cr I", 6762.41, 1
"Cr I", 6789.16, 1
"Cr I", 6796.5, 1
"Cr I", 6798.06, 1
"Cr I", 6805.03, 1
"Cr I", 6866.33, 1
"Cr I", 6881.65, 1
"Cr I", 6882.51, 1
"Cr I", 6883.05, 1
"Cr I", 6924.18, 1
"Cr I", 6925.27, 1
"Cr I", 6926.08, 1
"Cr I", 6978.4, 1
"Cr I", 6979.79, 1
"Cr I", 6980.9, 1
"Cr I", 7143.82, 1
"Cr I", 7185.52, 1
"Cr I", 7195.55, 1
"Cr I", 7207.84, 1
"Cr I", 7264.3, 1
"Cr I", 7280.27, 1
"Cr I", 7332.55, 1
"Cr I", 7355.89, 1
"Cr I", 7400.18, 1
"Cr I", 7462.32, 1
"Cr I", 7908.2, 1
"Cr I", 7942.05, 1
"Cr I", 8045.34, 1
"Cr I", 8061.26, 1
"Cr I", 8261.99, 1
"Cr I", 8287.4, 1
"Cr I", 8348.27, 1
"Cr I", 8450.25, 1
"Cr I", 8455.24, 1
"Cr I", 8548.83, 1
"Cr I", 8636.21, 1
"Cr I", 8643.0, 1
"Cr I", 8707.4, 1
"Cr I", 8707.93, 1
"Cr I", 8835.63, 1
"Cr I", 8916.25, 1
"Cr I", 8925.75, 1
"Cr I", 8947.19, 1
"Cr I", 8976.88, 1
"Cr I", 9009.84, 1
"Cr I", 9017.05, 1
"Cr I", 9035.86, 1
"Cr I", 9208.29, 1
"Cr I", 9263.98, 1
"Cr I", 9290.47, 1
"K I", 4044.137, 1
"K I", 4047.205, 1
"K I", 5342.97, 1
"K I", 5359.575, 1
"K I", 5801.753, 1
"K I", 6911.08, 1
"K I", 6938.77, 1
"K I", 7698.96, 1
"C I", 5039.07, 1
"C I", 5052.167, 1
"C I", 5380.337, 1
"C I", 6587.61, 1
"C I", 6655.51, 1
"C I", 7685.2, 1
"C I", 7832.63, 1
"C I", 8058.62, 1
"C I", 8335.15, 1
"C I", 8727.13, 1
"C I", 9061.43, 1
"C I", 9062.46, 1
"C I", 9078.28, 1
"C I", 9111.8, 1
"Pd I", 3958.642, 1
"Pd I", 4212.95, 1
"Ca I", 3746.709, 1
"Ca I", 3750.292, 1
"Ca I", 3753.335, 1
"Ca I", 3875.776, 1
"Ca I", 3889.103, 1
"Ca I", 3923.477, 1
"Ca I", 3946.036, 1
"Ca I", 3948.901, 1
"Ca I", 3957.053, 1
"Ca I", 3972.569, 1
"Ca I", 3973.707, 1
"Ca I", 4091.998, 1
"Ca I", 4092.631, 1
"Ca I", 4094.926, 1
"Ca I", 4098.551, 1
"Ca I", 4108.526, 1
"Ca I", 4132.524, 1
"Ca I", 4201.07, 1
"Ca I", 4203.117, 1
"Ca I", 4226.727, 1
"Ca I", 4240.456, 1
"Ca I", 4283.01, 1
"Ca I", 4289.364, 1
"Ca I", 4298.985, 1
"Ca I", 4302.526, 1
"Ca I", 4307.741, 1
"Ca I", 4318.652, 1
"Ca I", 4355.079, 1
"Ca I", 4425.441, 1
"Ca I", 4434.96, 1
"Ca I", 4435.688, 1
"Ca I", 4454.78, 1
"Ca I", 4455.887, 1
"Ca I", 4456.605, 1
"Ca I", 4507.41, 1
"Ca I", 4507.845, 1
"Ca I", 4509.451, 1
"Ca I", 4512.272, 1
"Ca I", 4526.935, 1
"Ca I", 4578.552, 1
"Ca I", 4581.395, 1
"Ca I", 4581.467, 1
"Ca I", 4585.865, 1
"Ca I", 4585.963, 1
"Ca I", 4685.268, 1
"Ca I", 4847.311, 1
"Ca I", 4878.132, 1
"Ca I", 5041.621, 1
"Ca I", 5043.351, 1
"Ca I", 5188.848, 1
"Ca I", 5260.39, 1
"Ca I", 5261.706, 1
"Ca I", 5262.244, 1
"Ca I", 5264.239, 1
"Ca I", 5265.557, 1
"Ca I", 5270.27, 1
"Ca I", 5349.473, 1
"Ca I", 5512.973, 1
"Ca I", 5521.14, 1
"Ca I", 5581.971, 1
"Ca I", 5588.757, 1
"Ca I", 5590.12, 1
"Ca I", 5594.468, 1
"Ca I", 5598.486, 1
"Ca I", 5601.285, 1
"Ca I", 5602.846, 1
"Ca I", 5715.82, 1
"Ca I", 5857.453, 1
"Ca I", 5867.563, 1
"Ca I", 6097.26, 1
"Ca I", 6102.72, 1
"Ca I", 6122.22, 1
"Ca I", 6156.02, 1
"Ca I", 6161.29, 1
"Ca I", 6162.17, 1
"Ca I", 6163.76, 1
"Ca I", 6166.44, 1
"Ca I", 6169.05, 1
"Ca I", 6169.56, 1
"Ca I", 6417.7, 1
"Ca I", 6439.07, 1
"Ca I", 6449.81, 1
"Ca I", 6455.6, 1
"Ca I", 6462.57, 1
"Ca I", 6464.68, 1
"Ca I", 6471.66, 1
"Ca I", 6493.78, 1
"Ca I", 6499.65, 1
"Ca I", 6508.84, 1
"Ca I", 6572.78, 1
"Ca I", 6709.89, 1
"Ca I", 6717.69, 1
"Ca I", 6789.07, 1
"Ca I", 6798.47, 1
"Ca I", 7148.15, 1
"Ca I", 7202.19, 1
"Ca I", 7326.15, 1
"Ca I", 8235.43, 1
"Ca I", 8352.41, 1
"Ca I", 8373.91, 1
"Ca I", 8423.14, 1
"Ca I", 8525.74, 1
"Ca I", 8583.34, 1
"Ca I", 8633.95, 1
"Ca I", 8909.18, 1
"Ca I", 8967.48, 1
"Ca I", 9105.62, 1
"Ca I", 9108.82, 1
"Ca I", 9162.33, 1
"Zn I", 4113.206, 1
"Zn I", 4680.134, 1
"Zn I", 4722.159, 1
"Zn I", 4810.53, 1
"Zn I", 6362.34, 1
"Ba I", 5535.481, 1
"Cu I", 4022.625, 1
"Cu I", 4062.637, 1
"Cu I", 4586.965, 1
"Cu I", 5105.537, 1
"Cu I", 5153.231, 1
"Cu I", 5218.197, 1
"Cu I", 5220.065, 1
"Cu I", 5700.236, 1
"Cu I", 5782.128, 1
"Cu I", 7933.13, 1
"Cu I", 8092.63, 1
"Ni I", 3728.921, 1
"Ni I", 3730.748, 1
"Ni I", 3736.81, 1
"Ni I", 3739.226, 1
"Ni I", 3739.778, 1
"Ni I", 3744.558, 1
"Ni I", 3749.044, 1
"Ni I", 3762.615, 1
"Ni I", 3772.526, 1
"Ni I", 3775.571, 1
"Ni I", 3778.059, 1
"Ni I", 3783.53, 1
"Ni I", 3792.338, 1
"Ni I", 3793.608, 1
"Ni I", 3807.144, 1
"Ni I", 3811.283, 1
"Ni I", 3831.691, 1
"Ni I", 3832.871, 1
"Ni I", 3844.259, 1
"Ni I", 3844.566, 1
"Ni I", 3858.297, 1
"Ni I", 3863.064, 1
"Ni I", 3881.859, 1
"Ni I", 3885.869, 1
"Ni I", 3889.666, 1
"Ni I", 3896.766, 1
"Ni I", 3908.922, 1
"Ni I", 3912.29, 1
"Ni I", 3912.975, 1
"Ni I", 3924.183, 1
"Ni I", 3939.142, 1
"Ni I", 3946.19, 1
"Ni I", 3954.53, 1
"Ni I", 3972.163, 1
"Ni I", 3973.554, 1
"Ni I", 3984.143, 1
"Ni I", 4009.984, 1
"Ni I", 4017.566, 1
"Ni I", 4019.067, 1
"Ni I", 4022.044, 1
"Ni I", 4023.996, 1
"Ni I", 4025.422, 1
"Ni I", 4027.663, 1
"Ni I", 4045.379, 1
"Ni I", 4046.75, 1
"Ni I", 4064.373, 1
"Ni I", 4074.894, 1
"Ni I", 4093.615, 1
"Ni I", 4115.978, 1
"Ni I", 4121.985, 1
"Ni I", 4138.492, 1
"Ni I", 4142.308, 1
"Ni I", 4142.963, 1
"Ni I", 4148.724, 1
"Ni I", 4164.637, 1
"Ni I", 4166.96, 1
"Ni I", 4184.467, 1
"Ni I", 4195.524, 1
"Ni I", 4200.454, 1
"Ni I", 4201.715, 1
"Ni I", 4212.839, 1
"Ni I", 4221.688, 1
"Ni I", 4231.033, 1
"Ni I", 4269.176, 1
"Ni I", 4284.675, 1
"Ni I", 4287.995, 1
"Ni I", 4295.881, 1
"Ni I", 4298.506, 1
"Ni I", 4298.765, 1
"Ni I", 4325.356, 1
"Ni I", 4331.642, 1
"Ni I", 4333.197, 1
"Ni I", 4359.577, 1
"Ni I", 4367.326, 1
"Ni I", 4368.306, 1
"Ni I", 4370.036, 1
"Ni I", 4384.535, 1
"Ni I", 4386.458, 1
"Ni I", 4389.86, 1
"Ni I", 4390.316, 1
"Ni I", 4398.62, 1
"Ni I", 4399.599, 1
"Ni I", 4400.859, 1
"Ni I", 4401.541, 1
"Ni I", 4410.519, 1
"Ni I", 4413.378, 1
"Ni I", 4431.033, 1
"Ni I", 4436.975, 1
"Ni I", 4437.566, 1
"Ni I", 4441.445, 1
"Ni I", 4442.428, 1
"Ni I", 4450.09, 1
"Ni I", 4459.033, 1
"Ni I", 4462.455, 1
"Ni I", 4463.418, 1
"Ni I", 4466.383, 1
"Ni I", 4470.477, 1
"Ni I", 4484.487, 1
"Ni I", 4490.539, 1
"Ni I", 4501.671, 1
"Ni I", 4506.307, 1
"Ni I", 4512.99, 1
"Ni I", 4519.983, 1
"Ni I", 4521.869, 1
"Ni I", 4537.409, 1
"Ni I", 4542.242, 1
"Ni I", 4546.927, 1
"Ni I", 4547.224, 1
"Ni I", 4551.224, 1
"Ni I", 4553.168, 1
"Ni I", 4567.41, 1
"Ni I", 4573.982, 1
"Ni I", 4592.526, 1
"Ni I", 4594.888, 1
"Ni I", 4595.949, 1
"Ni I", 4600.358, 1
"Ni I", 4601.396, 1
"Ni I", 4604.987, 1
"Ni I", 4609.909, 1
"Ni I", 4610.183, 1
"Ni I", 4614.585, 1
"Ni I", 4617.959, 1
"Ni I", 4620.387, 1
"Ni I", 4629.54, 1
"Ni I", 4646.913, 1
"Ni I", 4647.282, 1
"Ni I", 4648.652, 1
"Ni I", 4655.651, 1
"Ni I", 4666.986, 1
"Ni I", 4667.759, 1
"Ni I", 4674.754, 1
"Ni I", 4675.593, 1
"Ni I", 4681.038, 1
"Ni I", 4686.213, 1
"Ni I", 4701.353, 1
"Ni I", 4701.53, 1
"Ni I", 4703.807, 1
"Ni I", 4705.922, 1
"Ni I", 4712.056, 1
"Ni I", 4713.802, 1
"Ni I", 4714.417, 1
"Ni I", 4714.891, 1
"Ni I", 4715.762, 1
"Ni I", 4715.891, 1
