Wavelength, Species, Priority
3343.2186, Cr1, 0.608
3343.2367, Fe1, 0.792
3343.2947, Ti2, 0.573
3343.338, Cr1, 0.72
3343.6587, Fe1, 0.247
3343.6715, Fe1, 0.71
3343.7259, Mn1, 0.327
3343.7615, Ti2, 0.978
3343.7701, Fe1, 0.232
3344.221, Co1, 0.406
3344.2738, Cr1, 0.401
3344.502, Fe1, 0.214
3344.5078, Ca1, 0.769
3344.564, La2, 0.559
3344.6362, Cr1, 0.664
3344.7604, Ce2, 0.339
3344.786, Zr2, 0.777
3344.9379, Fe1, 0.901
3345.015, Zn1, 0.888
3345.0998, Cr1, 0.308
3345.1412, Cr1, 0.275
3345.3501, Mn1, 0.255
3345.5547, Si1, 0.656
3345.57, Zn1, 0.805
3345.6852, Fe1, 0.819
3345.937, Zn1, 0.308
3345.989, Gd2, 0.299
3346.034, Er2, 0.47
3346.1374, Cr1, 0.595
3346.3107, Co1, 0.218
3346.7209, Cr1, 0.259
3346.7408, Ti2, 0.98
3346.9152, Ti2, 0.867
3346.9326, Co1, 0.722
3346.9338, Fe1, 0.821
3347.3672, Fe1, 0.832
3347.4602, Cr1, 0.352
3347.4978, Fe1, 0.758
3347.7567, Fe1, 0.537
3347.82, Cr2, 0.935
3347.9252, Fe1, 0.951
3348.1139, Co1, 0.836
3348.1212, Co1, 0.233
3348.153, Nd2, 0.255
3348.2108, Fe1, 0.336
3348.5315, Ti1, 0.499
3348.8395, Ti2, 0.978
3349.0326, Ti2, 0.988
3349.0814, Cr1, 0.604
3349.1084, Fe1, 0.251
3349.317, Cr1, 0.716
3349.3578, Cr2, 0.858
3349.4023, Ti2, 0.99
3349.4621, Cr2, 0.233
3349.6406, Cr2, 0.426
3350.064, Er2, 0.241
3350.2034, Ca1, 0.838
3350.2551, Fe1, 0.861
3350.2846, Fe1, 0.889
3350.3545, Ca1, 0.723
3350.3633, Co1, 0.221
3350.4185, Ni2, 0.782
3350.478, Gd2, 0.813
3350.5114, Ti2, 0.862
3351.0544, Ni1, 0.739
3351.1345, Co1, 0.247
3351.5214, Fe1, 0.92
3351.5432, Co1, 0.557
3351.5947, Ti2, 0.578
3351.7269, Fe1, 0.516
3351.7437, Fe1, 0.913
3351.963, Cr1, 0.873
3352.0255, Fe1, 0.82
3352.049, Sc2, 0.848
3352.0693, Ti2, 0.922
3352.801, Co2, 0.621
3352.9204, Fe1, 0.858
3352.9328, Ti1, 0.804
3353.124, Cr2, 0.908
3353.26, Fe1, 0.905
3353.595, Nd2, 0.411
3353.724, Sc2, 0.972
3353.763, Cr1, 0.543
3353.7692, V2, 0.243
3354.0591, Fe1, 0.929
3354.2178, Co1, 0.622
3354.3786, Co1, 0.957
3354.384, Zr2, 0.634
3354.4151, Fe1, 0.641
3354.5312, Ti2, 0.675
3354.5975, Fe1, 0.493
3354.6332, Ti1, 0.965
3354.8656, Fe1, 0.537
3354.8987, Fe1, 0.372
3355.1131, Co1, 0.484
3355.2035, Fe1, 0.824
3355.2276, Fe1, 0.939
3355.5174, Fe1, 0.843
3355.913, Nd2, 0.292
3355.9407, Co1, 0.627
3356.088, Zr2, 0.915
3356.1919, Ti1, 0.216
3356.2485, Fe2, 0.5
3356.3194, Fe1, 0.89
3356.3505, V1, 0.217
3356.3741, Cr1, 0.515
3356.4007, Fe1, 0.927
3356.4707, Co1, 0.661
3356.6836, Fe1, 0.893
3356.7269, Fe1, 0.371
3356.8371, Co1, 0.444
3357.261, Zr2, 0.911
3357.3938, Cr2, 0.785
3357.5679, Fe1, 0.472
3357.8159, Fe1, 0.509
3358.0044, Co1, 0.322
3358.2512, Fe2, 0.569
3358.2708, Ti1, 0.89
3358.4789, Ti1, 0.72
3358.491, Cr2, 0.954
3358.5888, Co2, 0.332
3358.625, Gd2, 0.777
3358.7802, Fe2, 0.705
3359.0638, Cr1, 0.275
3359.0712, Co1, 0.485
3359.1067, Ni1, 0.892
3359.1181, Fe1, 0.76
3359.2882, Co1, 0.435
3359.4038, Fe1, 0.771
3359.4859, Fe1, 0.928
3359.678, Sc2, 0.951
3359.766, Nd2, 0.251
3359.8082, Fe1, 0.84
3359.955, Zr2, 0.596
3360.1113, Fe2, 0.647
3360.1212, Cr1, 0.309
3360.1698, Ti2, 0.891
3360.2908, Cr2, 0.933
3360.712, Gd2, 0.318
3360.926, Fe1, 0.866
3360.9729, Fe1, 0.321
3360.9886, Ti1, 0.892
3361.0585, Ti2, 0.655
3361.085, Co1, 0.344
3361.212, Ti2, 0.989
3361.2406, Ni1, 0.88
3361.2638, Co1, 0.436
3361.265, Sc2, 0.951
3361.2655, Ti1, 0.906
3361.4964, V2, 0.355
3361.5543, Ni1, 0.986
3361.5553, Co1, 0.756
3361.5653, Fe1, 0.248
3361.7666, Cr2, 0.889
3361.8307, Ti1, 0.853
3361.9123, Ca1, 0.866
3361.931, Sc2, 0.953
3361.9493, Fe1, 0.864
3361.9862, Y2, 0.467
3362.0593, Co1, 0.226
3362.0965, Ti1, 0.666
3362.1334, Ca1, 0.718
3362.2158, Cr1, 0.761
3362.239, Gd2, 0.82
3362.2669, Fe1, 0.855
3362.6147, Tm2, 0.321
3362.6435, Ti2, 0.858
3362.699, Zr2, 0.412
3362.7076, Cr1, 0.531
3362.7582, Fe2, 0.246
3362.7975, Co1, 0.761
3362.8039, Ni1, 0.947
3362.8131, Cr1, 0.518
3363.2629, Co1, 0.499
3363.4014, Fe1, 0.812
3363.605, Ni1, 0.851
3363.7, Cr2, 0.893
3363.7043, Co1, 0.644
3363.7575, Co1, 0.475
3363.8082, Fe1, 0.37
3363.811, Zr2, 0.679
3363.8988, Ni1, 0.683
3364.0183, Fe1, 0.395
3364.076, Er2, 0.439
3364.2098, Fe2, 0.338
3364.2634, Fe1, 0.819
3364.3073, Ti2, 0.415
3364.4074, Fe1, 0.865
3364.5792, Ti2, 0.488
3364.5908, Ni1, 0.866
3364.6319, Fe1, 0.77
3365.0158, Co1, 0.58
3365.2702, Fe1, 0.405
3365.4213, Fe2, 0.289
3365.52, Cr1, 0.395
3365.5498, V1, 0.241
3365.7647, Ni1, 0.983
3365.87, Sm2, 0.313
3366.1445, Ti1, 0.366
3366.166, Ni1, 0.985
3366.1766, Ti2, 0.935
3366.7854, Fe1, 0.913
3366.8068, Ni1, 0.912
3366.864, Fe1, 0.934
3366.9651, Fe2, 0.344
3367.1096, Co1, 0.955
3367.1538, Fe1, 0.888
3367.2975, Fe1, 0.789
3367.4332, Cr2, 0.697
3367.5178, Cr1, 0.521
3367.5486, Cr1, 0.668
3367.6648, Fe1, 0.627
3367.7596, Ni1, 0.358
3367.809, Zr2, 0.662
3367.8697, Ti1, 0.563
3367.8859, Ni1, 0.965
3368.02, Er2, 0.438
3368.041, Cr2, 0.967
3368.2402, Fe1, 0.786
3368.5707, Fe1, 0.248
3368.6748, Co1, 0.825
3368.7064, Cr2, 0.684
3368.7491, Fe1, 0.608
3368.7949, Fe1, 0.345
3368.8187, Ni1, 0.792
3368.936, Sc2, 0.965
3368.9704, Fe1, 0.828
3369.0379, Cr2, 0.721
3369.2028, Ti2, 0.909
3369.2985, Ni1, 0.434
3369.3456, Fe2, 0.534
3369.4669, Ti2, 0.416
3369.5471, Fe1, 0.96
3369.5589, Fe1, 0.809
3369.5656, Ni1, 0.989
3369.7997, Fe2, 0.394
3369.902, Fe1, 0.831
3370.2623, Fe1, 0.638
3370.324, Co1, 0.895
3370.4339, Ti1, 0.947
3370.6618, Fe1, 0.652
3370.783, Fe1, 0.967
3370.9224, Co2, 0.588
3371.0147, Co1, 0.21
3371.1412, Co1, 0.235
3371.1698, Fe1, 0.603
3371.2858, Fe2, 0.355
3371.2894, Fe1, 0.812
3371.4517, Ti1, 0.967
3371.9349, Ti2, 0.364
3371.9875, Ni1, 0.985
3372.0734, Fe1, 0.929
3372.1074, Cr2, 0.538
3372.148, Sc2, 0.973
3372.2062, Ti2, 0.966
3372.3428, Fe1, 0.888
3372.6605, Fe1, 0.346
3372.6857, Fe1, 0.744
3372.752, Er2, 0.885
3372.7928, Ti2, 0.989
3372.8528, Fe1, 0.875
3372.996, Pd1, 0.674
3373.2269, Co1, 0.824
3373.2922, Fe1, 0.411
3373.295, Fe1, 0.662
3373.412, Zr2, 0.741
3373.5905, Cr1, 0.225
3373.8694, Fe1, 0.849
3373.9689, Co1, 0.513
3373.9693, Ni2, 0.851
3374.17, Er2, 0.46
3374.1905, Fe1, 0.947
3374.2174, Ni1, 0.983
3374.2977, Co1, 0.25
3374.3458, Ti2, 0.933
3374.4445, Fe1, 0.849
3374.5968, Ti1, 0.427
3374.6356, Ni1, 0.936
3374.722, Zr2, 0.82
3374.9273, Cr2, 0.709
3375.0415, Fe1, 0.335
3375.5098, Ni1, 0.808
3375.5542, Ni1, 0.806
3375.704, Ti1, 0.293
3376.2032, Co1, 0.478
3376.262, Zr2, 0.547
3376.262, Cr2, 0.387
3376.3236, Ni1, 0.877
3376.33, La2, 0.276
3376.395, Cr1, 0.651
3376.489, Fe1, 0.825
3376.587, Cr2, 0.255
3376.7634, Fe1, 0.295
3377.0586, Co1, 0.855
3377.1226, Ce2, 0.258
3377.3898, V1, 0.203
3377.445, Zr2, 0.582
3377.4855, Ti1, 0.929
3377.5748, Ti1, 0.954
3377.6231, V1, 0.429
3377.9724, Fe1, 0.805
3378.299, Zr2, 0.264
3378.331, Cr2, 0.894
3378.3582, Co1, 0.483
3378.6786, Fe1, 0.958
3378.7326, Fe1, 0.855
3378.7387, Co1, 0.545
3379.0177, Fe1, 0.953
3379.0499, Ti1, 0.26
3379.17, Cr1, 0.848
3379.1701, Ce2, 0.232
3379.2109, Ti1, 0.907
3379.371, Cr2, 0.891
3379.4208, Ti1, 0.3
3379.5351, Cr1, 0.337
3379.6946, Ti2, 0.224
3379.822, Cr2, 0.913
3379.8465, Cr1, 0.398
3379.9134, Ti2, 0.886
3380.0058, Fe1, 0.257
3380.1098, Fe1, 0.952
3380.2743, Ni1, 0.769
3380.2767, Ti2, 0.986
3380.5695, Ni1, 0.989
3380.707, Sr2, 0.816
3380.748, Fe1, 0.773
3380.8794, Ni1, 0.983
3380.91, La2, 0.819
3380.9996, Fe2, 0.324
3381.1215, Fe1, 0.583
3381.208, Fe1, 0.737
3381.3327, Ti1, 0.227
3381.3335, Fe1, 0.879
3381.3416, Ti1, 0.237
3381.3608, Fe2, 0.834
3381.4912, Co1, 0.568
3381.9705, Fe1, 0.674
3381.9788, Fe1, 0.728
3382.0033, Fe1, 0.734
3382.0546, Co1, 0.289
3382.0774, Cr1, 0.343
3382.2623, Fe1, 0.632
3382.3087, Ti1, 0.841
3382.401, Sm2, 0.304
3382.4018, Fe1, 0.93
3382.4207, Fe1, 0.883
3382.464, Fe1, 0.829
3382.6746, Cr2, 0.94
3382.889, Ag1, 0.768
3382.9596, Co1, 0.345
3383.3648, Fe1, 0.732
3383.5644, Ti2, 0.535
3383.6711, Fe1, 0.867
3383.6914, Fe1, 0.952
3383.6948, Ni1, 0.227
3383.7584, Ti2, 0.989
3383.9104, Co1, 0.538
3383.9787, Fe1, 0.962
3384.0097, Fe1, 0.831
3384.2338, Cr1, 0.341
3384.6325, Cr1, 0.426
3384.7985, Fe1, 0.411
3385.01, Dy2, 0.771
3385.074, Er2, 0.677
3385.1655, Co1, 0.417
3385.2204, Co1, 0.956
3385.3182, Cr1, 0.278
3385.4354, Fe1, 0.856
3385.4991, Fe1, 0.295
3385.5473, Co1, 0.5
3385.6598, Ti1, 0.882
3385.9408, Ti1, 0.953
3386.4538, Fe2, 0.264
3386.538, Cr1, 0.212
3386.5813, Ni1, 0.214
3386.7612, Fe1, 0.627
3386.7808, Fe1, 0.733
3387.2981, Fe2, 0.531
3387.325, Fe1, 0.321
3387.4053, Fe1, 0.908
3387.4515, Ni1, 0.439
3387.4581, Ni1, 0.921
3387.5323, Fe1, 0.231
3387.6175, Fe1, 0.881
3387.699, Co2, 0.729
3387.8336, Ti2, 0.987
3387.869, Zr2, 0.834
3388.1311, Fe1, 0.81
3388.1402, Fe2, 0.342
3388.1678, Co1, 0.958
3388.1758, Co2, 0.755
3388.2, Zr2, 0.929
3388.287, Zr2, 0.915
3388.6181, Fe1, 0.852
3388.6947, Co1, 0.221
3388.6955, Cr1, 0.418
3388.7514, Ti2, 0.934
3388.8108, Cr1, 0.346
3388.9628, Fe1, 0.605
3388.9674, Fe1, 0.773
3389.2335, Fe1, 0.53
3389.3134, Fe1, 0.588
3389.3941, Ni1, 0.825
3389.5861, Ti1, 0.424
3389.739, Er2, 0.206
3389.7418, Fe1, 0.92
3389.83, Hf2, 0.282
3390.2494, Fe1, 0.793
3390.3984, Co1, 0.616
3390.5057, Fe1, 0.206
3390.6775, Ti1, 0.771
3390.9503, Co1, 0.237
3391.043, Ni1, 0.988
3391.3235, Fe2, 0.277
3391.366, Cr1, 0.618
3391.424, Cr2, 0.92
3391.8355, Fe1, 0.753
3391.971, Zr2, 0.965
3391.987, Er2, 0.669
3392.0094, Fe1, 0.933
3392.0677, Fe1, 0.306
3392.2246, Co1, 0.279
3392.2814, Fe1, 0.885
3392.3049, Fe1, 0.962
3392.527, Gd2, 0.412
3392.6172, Fe1, 0.735
3392.6517, V2, 0.386
3392.6521, Fe1, 0.973
3392.7088, Ti1, 0.762
3392.9845, Cr2, 0.874
3392.9862, Ni1, 0.989
3393.0169, Fe1, 0.817
3393.119, Zr2, 0.896
3393.29, Ni1, 0.848
3393.3776, Fe1, 0.861
3393.57, Dy2, 0.727
3393.5883, Fe1, 0.908
3393.6207, Fe1, 0.857
3393.639, Nd2, 0.367
3393.838, Cr2, 0.896
3393.8562, Fe1, 0.355
3393.9126, Fe1, 0.867
3394.0772, Fe1, 0.884
3394.2726, Fe1, 0.882
3394.293, Cr2, 0.896
3394.3666, Ti2, 0.794
3394.5463, Ti2, 0.771
3394.5722, Ti2, 0.986
3394.583, Fe1, 0.953
3394.7285, Fe1, 0.646
3394.9097, Co1, 0.547
3395.0745, Fe1, 0.827
3395.12, Gd2, 0.207
3395.3321, Fe2, 0.482
3395.3728, Co1, 0.97
3395.427, Fe1, 0.692
3395.4668, Fe1, 0.261
3395.6087, Cr2, 0.56
3395.7643, Ti2, 0.2
3396.015, Fe1, 0.773
3396.16, Dy2, 0.499
3396.179, Ni1, 0.883
3396.33, Zr2, 0.677
3396.3613, Fe1, 0.641
3396.3775, Fe1, 0.9
3396.4544, Co1, 0.235
3396.819, Rh1, 0.349
3396.9111, Fe1, 0.259
3396.9754, Fe1, 0.968
3397.2053, Fe1, 0.722
3397.2349, Ni1, 0.77
3397.5518, Fe1, 0.867
3397.6376, Fe1, 0.938
3397.8097, Ni2, 0.387
3397.8506, Fe1, 0.415
3398.113, Fe1, 0.789
3398.2166, Fe1, 0.872
3398.3576, Fe2, 0.696
3398.6294, Ti1, 0.562
3398.8111, Co1, 0.307
3398.8152, Fe1, 0.725
3398.94, Ho2, 0.524
3399.0557, Fe1, 0.761
3399.1547, Fe1, 0.82
3399.2291, Fe1, 0.715
3399.3329, Fe1, 0.972
3399.35, Zr2, 0.857
3399.3859, Fe1, 0.549
3399.5128, Cr2, 0.484
3399.79, Hf2, 0.685
3400.1141, Mn2, 0.226
3400.392, V1, 0.289
3400.4669, Co1, 0.211
3401.1641, Ni1, 0.889
3401.2373, Fe1, 0.764
3401.5183, Fe1, 0.977
3401.6084, Co1, 0.284
3401.729, Ni1, 0.744
3401.7663, Ni2, 0.635
3401.8527, Fe1, 0.334
3401.9093, Co1, 0.58
3402.0607, Co1, 0.488
3402.071, Gd2, 0.206
3402.2002, Fe1, 0.236
3402.2555, Fe1, 0.944
3402.2578, Fe1, 0.419
3402.3181, Fe2, 0.326
3402.396, Cr2, 0.873
3402.4215, Ti2, 0.935
3402.46, Sm2, 0.228
3402.6297, Fe1, 0.379
3402.868, Zr2, 0.524
3403.254, Cr2, 0.874
3403.2895, Fe1, 0.918
3403.3042, Fe1, 0.836
3403.3065, Cr2, 0.953
3403.3663, Ti1, 0.446
3403.4286, Ni1, 0.893
3403.59, Cr1, 0.428
3403.682, Zr2, 0.671
3403.7724, Ni1, 0.84
3403.8187, Co1, 0.633
3404.27, Fe1, 0.961
3404.3008, Fe1, 0.948
3404.3538, Fe1, 0.967
3404.579, Pd1, 0.881
3404.7553, Fe1, 0.921
3404.7617, Fe1, 0.753
3404.827, Zr2, 0.881
3404.8898, Fe1, 0.384
3404.9136, Fe1, 0.735
3404.9577, Ti2, 0.641
3405.0895, Ti1, 0.447
3405.1177, Co1, 0.983
3405.5023, Fe1, 0.561
3405.8312, Fe1, 0.896
3406.0628, V2, 0.22
3406.1656, Fe1, 0.779
3406.2476, Fe1, 0.811
3406.4367, Fe1, 0.929
3406.5524, Fe1, 0.898
3406.7566, Fe2, 0.54
3406.7993, Fe1, 0.962
3406.8338, Fe1, 0.654
3407.0487, Fe1, 0.329
3407.2023, Ti2, 0.957
3407.3003, Ni2, 0.836
3407.314, Fe1, 0.727
3407.4262, Ti1, 0.271
3407.4593, Fe1, 0.981
3407.473, Co1, 0.315
3407.5317, Fe1, 0.935
3407.555, Gd2, 0.355
3407.609, Gd2, 0.23
3407.7129, Cr1, 0.343
3407.8, Dy2, 0.825
3408.076, Zr2, 0.653
3408.1314, Pt1, 0.347
3408.1516, Fe1, 0.749
3408.2446, Fe1, 0.821
3408.68, Sm2, 0.205
3408.757, Cr2, 0.958
3408.9058, Co1, 0.29
3408.9328, Cr2, 0.806
3408.9595, V2, 0.262
3408.9981, Fe1, 0.462
3409.0452, Fe1, 0.392
3409.1755, Co1, 0.975
3409.1931, Fe2, 0.232
3409.2082, Fe1, 0.559
3409.3941, Fe1, 0.788
3409.5744, Ni1, 0.973
3409.588, Fe1, 0.551
3409.6439, Co1, 0.429
3409.7735, Cr2, 0.29
3409.8084, Ti2, 0.96
3410.0269, Fe1, 0.516
3410.1689, Fe1, 0.932
3410.229, Nd2, 0.215
3410.243, Zr2, 0.894
3410.5526, Fe1, 0.387
3410.8947, Fe1, 0.935
3410.9773, Ni1, 0.483
3411.1254, Fe1, 0.911
3411.3531, Fe1, 0.938
3411.6381, Fe1, 0.789
3411.962, Ni1, 0.255
3412.3364, Co1, 0.979
3412.448, Co1, 0.366
3412.6332, Co1, 0.978
3412.7555, Fe1, 0.801
3413.1321, Fe1, 0.976
3413.397, Zr2, 0.352
3413.4759, Ni1, 0.984
3413.4786, Ni1, 0.855
3413.5153, Co1, 0.36
3413.6373, Fe1, 0.258
3413.78, Dy2, 0.403
3413.9355, Ni1, 0.982
3414.1859, V2, 0.37
3414.3714, Fe1, 0.229
3414.6135, Ni1, 0.866
3414.6175, Fe1, 0.827
3414.659, Zr2, 0.772
3414.7212, Co1, 0.935
3414.7641, Ni1, 0.989
3414.822, Dy2, 0.223
3414.9677, Fe1, 0.29
3415.5256, Co1, 0.599
3415.5311, Fe1, 0.949
3415.6822, Ni1, 0.65
3415.772, Co2, 0.667
3415.797, Ni1, 0.267
3416.0164, Fe2, 0.882
3416.0461, Fe2, 0.662
3416.0643, Fe1, 0.73
3416.086, Fe2, 0.635
3416.2818, Fe1, 0.856
3416.44, Ho2, 0.379
3416.6761, Fe1, 0.833
3416.954, Gd2, 0.365
3416.9568, Ti2, 0.894
3417.1566, Co1, 0.967
3417.2563, Fe1, 0.923
3417.327, Ru1, 0.28
3417.677, Co1, 0.749
3417.7965, Co1, 0.859
3417.8404, Fe1, 0.97
3418.1635, Fe1, 0.897
3418.2314, Ni1, 0.297
3418.5069, Fe1, 0.968
3418.729, Gd2, 0.438
3418.8724, Fe1, 0.885
3419.0696, Fe1, 0.875
3419.106, Zr2, 0.545
3419.1445, Fe1, 0.852
3419.3972, Fe1, 0.719
3419.4084, Mn2, 0.226
3419.629, Dy2, 0.305
3419.6933, Fe1, 0.877
3419.8089, Fe1, 0.64
3420.1711, Fe2, 0.359
3420.2194, Ni1, 0.4
3420.479, Co1, 0.615
3420.737, Ni1, 0.926
3420.7907, Co1, 0.58
3421.1923, Ni1, 0.823
3421.202, Cr2, 0.95
3421.2106, Fe1, 0.623
3421.222, Pd1, 0.827
3421.34, Ni1, 0.896
3421.6157, Cr2, 0.269
3421.6281, Co1, 0.623
3422.1172, Fe1, 0.842
3422.3262, Ni1, 0.845
3422.464, Gd2, 0.838
3422.4925, Fe1, 0.946
3422.4947, Co1, 0.315
3422.5017, Fe1, 0.874
3422.5645, Fe1, 0.595
3422.6557, Fe1, 0.964
3422.666, Ti2, 0.645
3422.7048, Ce2, 0.224
3422.732, Cr2, 0.959
3422.824, Mn1, 0.237
3422.8723, Ni1, 0.822
3422.8948, Co1, 0.732
3423.2389, Fe1, 0.515
3423.7074, Ni1, 0.987
3423.8001, Fe1, 0.91
3423.8255, Co2, 0.644
3423.8793, Ni1, 0.215
3423.924, Gd2, 0.328
3423.9862, Ni1, 0.786
3424.1732, Fe2, 0.313
3424.2841, Fe1, 0.97
3424.504, Co1, 0.841
3424.595, Gd2, 0.249
3424.822, Zr2, 0.776
3424.9393, Fe1, 0.899
3425.01, Fe1, 0.944
3425.0798, Tm2, 0.319
3425.204, Nd2, 0.257
3425.3076, Ni1, 0.255
3425.5766, Fe2, 0.88
3426.0854, Fe1, 0.224
3426.2049, Ce2, 0.241
3426.3243, Fe1, 0.936
3426.3792, Fe1, 0.977
3426.3872, Fe1, 0.927
3426.453, Co1, 0.584
3426.542, Fe1, 0.378
3426.6279, Fe1, 0.963
3426.6657, Fe1, 0.923
3426.9877, Fe1, 0.96
3427.1193, Fe1, 0.98
3427.161, Fe1, 0.696
3427.1957, Fe1, 0.839
3427.5131, Fe1, 0.282
3427.554, Fe1, 0.642
3427.7236, Ni1, 0.261
3427.7637, Co1, 0.286
3428.1925, Fe1, 0.967
3428.2137, Co1, 0.739
3428.2275, Fe2, 0.214
3428.2579, Co1, 0.596
3428.2751, Fe1, 0.514
3428.318, Ru1, 0.386
3428.4081, Fe1, 0.886
3428.4445, Fe1, 0.819
3428.6335, Fe2, 0.224
3428.7481, Fe1, 0.902
3428.7623, Co1, 0.242
3428.921, Nd2, 0.231
3428.925, Cr2, 0.218
3429.689, Co1, 0.224
3429.7277, Ni1, 0.263
3429.8017, Fe1, 0.4
3429.8913, Fe1, 0.767
3430.527, Zr2, 0.901
3430.5344, Ti1, 0.317
3430.5382, Fe1, 0.858
3430.8782, Fe1, 0.624
3431.1936, Cr1, 0.526
3431.279, Cr1, 0.554
3431.571, Zr2, 0.487
3431.5815, Co1, 0.971
3431.583, Cr1, 0.376
3431.6305, Ni1, 0.476
3431.689, Cr1, 0.33
3431.8115, Fe1, 0.923
3431.8445, Fe1, 0.871
3431.994, Cr1, 0.743
3432.0127, Fe1, 0.728
3432.314, Cr1, 0.552
3432.3188, Co1, 0.44
3432.3226, Cr2, 0.635
3432.404, Zr2, 0.639
3432.7785, Ni1, 0.604
3432.997, Gd2, 0.236
3433.0394, Co1, 0.973
3433.1414, Fe1, 0.614
3433.295, Cr2, 0.952
3433.432, Pd1, 0.639
3433.5564, Ni1, 0.988
3433.5673, Fe1, 0.9
3433.5963, Cr1, 0.894
3433.91, Zr2, 0.5
3433.9674, Ni2, 0.468
3434.0296, Fe1, 0.847
3434.0948, Cr2, 0.327
3434.1091, Cr1, 0.747
3434.37, Dy2, 0.51
3434.6787, Fe1, 0.271
3434.842, Ni1, 0.768
3434.885, Rh1, 0.61
3434.954, Fe1, 0.459
3435.3398, Mn1, 0.212
3435.483, Ni1, 0.873
3435.5832, Ni1, 0.417
3435.678, Cr1, 0.62
3435.7916, Fe1, 0.561
3435.803, Cr1, 0.248
3435.8198, Fe1, 0.248
3436.0355, Fe1, 0.828
3436.1076, Fe2, 0.705
3436.159, Cr1, 0.769
3436.191, Cr1, 0.878
3436.191, Cr1, 0.309
3436.736, Ru1, 0.519
3436.9594, Co1, 0.5
3437.0448, Fe1, 0.941
3437.1091, Fe1, 0.775
3437.136, Zr2, 0.822
3437.24, Fe1, 0.525
3437.2774, Ni1, 0.986
3437.6234, Fe1, 0.494
3437.6818, Co1, 0.767
3437.9485, Fe1, 0.838
3438.231, Zr2, 0.961
3438.3058, Fe1, 0.912
3438.4145, Fe1, 0.333
3438.7079, Co1, 0.634
3438.9106, Co1, 0.724
3438.9737, Mn2, 0.931
3439.0355, Fe1, 0.907
3439.208, Gd2, 0.473
3439.3016, Ti1, 0.393
3439.787, Gd2, 0.329
3439.8682, Fe1, 0.917
3439.988, Gd2, 0.644
3440.6054, Fe1, 0.988
3440.7415, Fe1, 0.807
3440.927, Dy2, 0.235
3440.9883, Fe1, 0.988
3441.113, Cr1, 0.611
3441.13, Er2, 0.341
3441.1464, Co1, 0.387
3441.2074, Ce2, 0.214
3441.391, Pd1, 0.695
3441.436, Cr1, 0.821
3441.45, Dy2, 0.383
3441.468, Cr1, 0.586
3441.5, Tm2, 0.219
3441.7272, Fe1, 0.71
3441.985, Mn2, 0.973
3442.0407, Ni1, 0.866
3442.1409, Fe1, 0.894
3442.2213, Fe2, 0.647
3442.3616, Fe1, 0.945
3442.4527, Fe1, 0.771
3442.5545, Ni1, 0.765
3442.6012, Cr1, 0.304
3442.669, Fe1, 0.959
3442.9256, Co1, 0.964
3442.9394, Co1, 0.24
3442.9737, Fe1, 0.881
3442.977, Co1, 0.438
3443.0357, Ni1, 0.786
3443.0426, Fe1, 0.416
3443.2003, Co1, 0.712
3443.3706, Ti2, 0.822
3443.4295, Co1, 0.539
3443.562, Zr2, 0.503
3443.6426, Ti1, 0.318
3443.6445, Co1, 0.978
3443.7276, Cr1, 0.469
3443.783, Cr1, 0.706
3443.824, Fe2, 0.817
3443.8762, Fe1, 0.988
3444.1668, Ni1, 0.341
3444.2478, Ni1, 0.867
3444.306, Ti2, 0.981
3444.4074, Ti1, 0.265
3444.5107, Fe1, 0.847
3444.6347, Ni1, 0.387
3444.8847, Ti1, 0.824
3445.0608, Fe1, 0.661
3445.099, Cr1, 0.417
3445.149, Fe1, 0.972
3445.4457, Co1, 0.293
3445.57, Dy2, 0.693
3445.5825, Fe2, 0.229
3445.583, Cr1, 0.464
3445.615, Cr1, 0.796
3445.6756, Co1, 0.438
3445.7634, Fe1, 0.897
3445.8793, Fe1, 0.321
3445.9471, Fe1, 0.436
3446.0916, Co1, 0.808
3446.2588, Ni1, 0.988
3446.382, Co2, 0.787
3446.7857, Fe1, 0.824
3446.949, Fe1, 0.89
3447.015, Cr1, 0.542
3447.2778, Fe1, 0.961
3447.2817, Co1, 0.401
3447.429, Cr1, 0.816
3447.5296, Fe1, 0.206
3447.7527, Cr1, 0.477
3448.0027, Fe1, 0.235
3448.1875, Fe1, 0.405
3448.2309, Ni1, 0.461
3448.4302, Fe2, 0.248
3448.4691, Fe1, 0.452
3448.7805, Fe1, 0.501
3448.8055, Y2, 0.584
3448.861, Fe1, 0.367
3449.0573, Fe1, 0.204
3449.169, Co1, 0.975
3449.4083, Fe2, 0.511
3449.44, Co1, 0.97
3449.458, Fe2, 0.472
3450.1305, Fe1, 0.669
3450.3279, Fe1, 0.963
3450.378, Gd2, 0.447
3451.236, Gd2, 0.279
3451.4725, Fe1, 0.292
3451.6134, Fe1, 0.928
3451.6542, Fe1, 0.925
3451.9143, Fe1, 0.96
3451.9814, Ni1, 0.327
3452.2742, Fe1, 0.977
3452.3197, Co1, 0.39
3452.465, Ti2, 0.894
3452.6227, Ni1, 0.525
3452.6624, Ni1, 0.308
3452.8887, Ni1, 0.987
3453.0202, Fe1, 0.93
3453.0762, V2, 0.231
3453.11, Ho2, 0.243
3453.1155, Fe1, 0.333
3453.17, La2, 0.224
3453.217, Cr1, 0.418
3453.328, Cr1, 0.849
3453.5099, Co1, 0.983
3453.6048, Cr1, 0.21
3453.6159, Fe2, 0.282
3453.743, Cr1, 0.643
